Time (msec),A/F Correction #1 (%),A/F Correction #2 (%),A/F Learning #1 (%),A/F Learning #2 (%),Atmospheric Pressure (mmHg),Battery Voltage (V),CL/OL Fueling* (status),Coolant Temperature (C),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),External Wideband Ready Metric (D2WD610H master)* (ready metric),Fuel Injector #1 Latency (4-byte)* (ms),Fuel Injector #1 Pulse Width (ms),Fuel Injector #1 Pulse Width (4-byte)* (ms),Fuel Pump Duty (%),Ignition Total Timing (degrees),Intake Air Temperature (C),Manifold Absolute Pressure (4-byte)* (kPa absolute),Mass Airflow (g/s),Throttle Opening Angle (%)
60239,0.00,0.00,0.00,0.00,712,14.32,7,26,0.81,1302,15.15,33664,50.0,0.6312,3.33,2.6970,33.33,15.00,28,46.32,17.65,9.80
60343,0.00,0.00,0.00,0.00,712,14.40,7,26,0.81,1306,15.16,33536,50.0,0.6288,3.33,2.6930,33.33,15.00,28,46.24,17.58,9.80
60447,0.00,0.00,0.00,0.00,712,14.40,7,26,0.81,1308,14.58,31104,50.0,0.6218,3.33,2.6928,33.33,15.00,28,46.16,17.62,9.80
60551,0.00,0.00,0.00,0.00,712,14.48,7,26,0.81,1308,14.60,30016,50.0,0.6218,3.33,2.6905,33.33,15.00,28,46.16,17.67,9.80
60655,0.00,0.00,0.00,0.00,712,14.48,7,26,0.81,1313,14.62,30016,50.0,0.6312,3.33,2.6852,33.33,15.00,28,46.00,17.60,9.80
60759,0.00,0.00,0.00,0.00,712,14.48,7,26,0.80,1317,14.59,30016,50.0,0.6288,3.33,2.6800,33.33,15.00,28,46.00,17.57,9.80
60862,0.00,0.00,0.00,0.00,712,14.40,7,26,0.80,1308,14.84,31168,50.0,0.6525,3.33,2.6735,33.33,15.00,28,45.84,17.33,9.80
60967,0.00,0.00,0.00,0.00,712,14.40,7,26,0.80,1302,14.62,30016,50.0,0.6240,3.33,2.6663,33.33,15.00,28,45.76,17.37,9.80
61071,0.00,0.00,0.00,0.00,712,14.48,7,26,0.80,1297,14.59,30144,50.0,0.6218,3.33,2.6405,33.33,15.00,28,45.84,17.37,9.80
61174,0.00,0.00,0.00,0.00,712,14.48,7,26,0.80,1300,14.59,30144,50.0,0.6598,3.33,2.6623,33.33,15.00,28,45.84,17.19,9.80
61279,0.00,0.00,0.00,0.00,712,14.32,7,26,0.80,1288,14.62,30016,50.0,0.6288,3.33,2.6610,33.33,15.00,28,46.00,17.13,9.80
61382,0.00,0.00,0.00,0.00,712,14.40,7,26,0.80,1295,14.60,30080,50.0,0.6502,3.33,2.6630,33.33,15.00,28,45.92,17.25,9.80
61487,0.00,0.00,0.00,0.00,712,14.48,7,26,0.80,1292,14.59,30272,50.0,0.6335,3.33,2.6640,33.33,15.00,28,46.00,17.27,9.80
61590,0.00,0.00,0.00,0.00,712,14.40,7,26,0.80,1293,14.62,30144,50.0,0.6288,3.33,2.6663,33.33,15.00,28,46.16,17.13,9.80
61694,0.00,0.00,0.00,0.00,712,14.40,7,26,0.80,1290,14.60,30080,50.0,0.6288,3.33,2.6667,33.33,15.00,28,46.16,17.17,9.80
61798,0.00,0.00,0.00,0.00,712,14.40,7,26,0.80,1286,14.58,30272,50.0,0.6360,3.33,2.6717,33.33,15.00,28,46.16,17.25,9.80
61902,0.00,0.00,0.00,0.00,712,14.56,7,26,0.80,1287,14.59,30272,50.0,0.6240,3.33,2.6738,33.33,15.00,28,46.24,17.37,9.80
62006,0.00,0.00,0.00,0.00,712,14.48,7,26,0.80,1288,14.37,28480,50.0,0.6360,3.33,2.6735,33.33,15.00,28,46.24,17.13,9.80
62110,0.00,0.00,0.00,0.00,712,14.40,7,26,0.80,1274,14.59,28544,50.0,0.6312,3.33,2.6775,33.33,15.00,28,46.48,17.19,9.80
62215,0.00,0.00,0.00,0.00,712,14.56,7,26,0.81,1274,14.61,30272,50.0,0.6240,3.33,2.6852,33.33,15.00,28,46.48,17.23,9.80
62319,0.00,0.00,0.00,0.00,712,14.48,7,26,0.81,1276,15.16,31936,50.0,0.6240,3.33,2.6858,33.33,15.00,28,46.48,17.22,9.80
62424,0.00,0.00,0.00,0.00,712,14.40,7,26,0.81,1287,14.58,30784,50.0,0.6360,3.33,2.6925,33.33,15.00,28,46.72,17.54,9.80
62528,0.00,0.00,0.00,0.00,712,14.48,7,26,0.81,1280,14.60,30272,50.0,0.6265,3.33,2.6963,33.33,15.00,28,46.56,17.21,9.80
62632,0.00,0.00,0.00,0.00,712,14.40,7,26,0.81,1276,15.15,33536,50.0,0.6335,3.33,2.6972,33.33,15.00,28,46.72,17.22,9.80
62736,0.00,0.00,0.00,0.00,712,14.48,7,26,0.81,1270,14.58,30144,50.0,0.6382,3.33,2.7012,33.33,15.00,28,46.80,17.27,9.80
62840,0.00,0.00,0.00,0.00,712,14.40,7,26,0.81,1271,14.59,30336,50.0,0.6312,3.33,2.7058,33.33,15.00,28,46.88,17.22,9.80
62944,0.00,0.00,0.00,0.00,712,14.40,7,26,0.81,1280,14.86,30080,50.0,0.6430,3.33,2.7105,33.33,15.00,28,46.80,17.43,9.80
63049,0.00,0.00,0.00,0.00,712,14.48,7,26,0.81,1266,14.59,31680,50.0,0.6335,3.33,2.7080,33.33,15.00,28,46.88,17.06,9.80
63152,0.00,0.00,0.00,0.00,712,14.40,7,26,0.81,1273,14.59,30016,50.0,0.6265,3.33,2.7095,33.33,15.00,28,46.88,17.36,9.80
63257,0.00,0.00,0.00,0.00,712,14.48,7,27,0.81,1278,14.59,30336,50.0,0.6312,3.33,2.7130,33.33,15.00,28,46.88,17.39,9.80
63362,0.00,0.00,0.00,0.00,712,14.48,7,27,0.81,1278,14.60,30080,50.0,0.6502,3.33,2.7163,33.33,15.00,28,46.88,17.49,9.80
63465,0.00,0.00,0.00,0.00,712,14.48,7,27,0.81,1286,15.12,30336,50.0,0.6288,3.33,2.7147,33.33,15.00,28,46.88,17.32,9.80
63569,0.00,0.00,0.00,0.00,712,14.40,7,27,0.81,1281,15.14,33920,50.0,0.6335,3.33,2.7128,33.33,15.00,28,46.80,17.31,9.80
63673,0.00,0.00,0.00,0.00,712,14.40,7,27,0.81,1290,15.15,33536,50.0,0.6525,3.33,2.7113,33.33,15.00,28,46.64,17.52,9.80
63777,0.00,0.00,0.00,0.00,712,14.56,7,27,0.81,1286,15.12,33536,50.0,0.6265,3.33,2.7085,33.33,15.00,28,46.56,17.49,9.80
63881,0.00,0.00,0.00,0.00,712,14.48,7,27,0.81,1295,14.62,33984,50.0,0.6408,3.33,2.7080,33.33,15.00,28,46.56,17.54,9.80
63986,0.00,0.00,0.00,0.00,712,14.40,7,27,0.81,1290,14.61,29952,50.0,0.6240,3.33,2.7033,33.33,15.00,28,46.48,17.31,9.80
64089,0.00,0.00,0.00,0.00,712,14.56,7,27,0.81,1289,14.34,30144,50.0,0.6312,3.33,2.7015,33.33,15.00,28,46.32,17.37,9.80
64193,0.00,0.00,0.00,0.00,712,14.40,7,27,0.81,1296,14.37,28864,50.0,0.6335,3.33,2.6957,33.33,15.00,28,46.24,17.46,9.80
64298,0.00,0.00,0.00,0.00,712,14.40,7,27,0.81,1299,14.62,30016,50.0,0.6312,3.33,2.6925,33.33,15.00,28,46.24,17.46,9.80
64401,0.00,0.00,0.00,0.00,712,14.48,7,27,0.81,1294,14.60,30400,50.0,0.6360,3.33,2.6860,33.33,15.00,28,46.16,17.23,9.80
64505,0.00,0.00,0.00,0.00,712,14.48,7,27,0.81,1288,14.61,30208,50.0,0.6550,3.33,2.6827,33.33,15.00,28,46.24,17.23,9.80
64611,0.00,0.00,0.00,0.00,712,14.40,7,27,0.80,1284,14.62,30144,50.0,0.6240,3.33,2.6825,33.33,15.00,28,46.32,17.31,9.80
64716,0.00,0.00,0.00,0.00,712,14.40,7,27,0.80,1290,14.60,30080,50.0,0.6335,3.33,2.6820,33.33,15.00,28,46.40,17.30,9.80
64821,0.00,0.00,0.00,0.00,712,14.48,7,27,0.81,1280,14.59,30208,50.0,0.6360,3.33,2.6825,33.33,15.00,28,46.40,17.14,9.80
64926,0.00,0.00,0.00,0.00,712,14.48,7,27,0.80,1279,14.61,30144,50.0,0.6192,3.33,2.6823,33.33,15.00,28,46.48,17.17,9.80
65030,0.00,0.00,0.00,0.00,712,14.48,7,27,0.81,1286,15.02,30080,50.0,0.6502,3.33,2.6830,33.33,15.00,28,46.48,17.33,9.80
65134,0.00,0.00,0.00,0.00,712,14.40,7,27,0.81,1293,14.64,33856,50.0,0.6288,3.33,2.6890,33.33,15.00,28,46.48,17.50,9.80
65238,0.00,0.00,0.00,0.00,712,14.56,7,27,0.81,1292,14.60,30400,50.0,0.6288,3.33,2.6870,33.33,15.00,28,46.40,17.28,9.80
65342,0.00,0.00,0.00,0.00,712,14.56,7,27,0.81,1293,14.61,30080,50.0,0.6312,3.33,2.6870,33.33,15.00,28,46.32,17.30,9.80
65447,0.00,0.00,0.00,0.00,712,14.40,7,27,0.81,1294,14.59,30080,50.0,0.6335,3.33,2.6852,33.33,15.00,28,46.24,17.38,9.80
65550,0.00,0.00,0.00,0.00,712,14.48,7,27,0.80,1300,15.14,30400,50.0,0.6335,3.33,2.6823,33.33,15.00,28,46.16,17.33,9.80
65654,0.00,0.00,0.00,0.00,712,14.48,7,27,0.80,1305,15.15,33536,50.0,0.6312,3.33,2.6787,33.33,15.00,28,46.08,17.31,9.80
65757,0.00,0.00,0.00,0.00,712,14.48,7,27,0.80,1303,14.58,33728,50.0,0.6312,3.33,2.6772,33.33,15.00,28,46.08,17.44,9.80
65862,0.00,0.00,0.00,0.00,712,14.48,7,27,0.80,1310,14.61,30400,50.0,0.6408,3.33,2.6728,33.33,15.00,28,45.92,17.52,9.80
65966,0.00,0.00,0.00,0.00,712,14.40,7,27,0.80,1310,15.16,30144,50.0,0.6335,3.33,2.6692,33.33,15.00,28,45.76,17.51,9.80
66070,0.00,0.00,0.00,0.00,712,14.48,7,27,0.80,1309,14.59,32704,50.0,0.6312,3.33,2.6637,33.33,15.00,28,45.76,17.34,9.80
66174,0.00,0.00,0.00,0.00,712,14.48,7,27,0.80,1301,14.57,30336,50.0,0.6312,3.33,2.6368,33.33,15.00,28,45.84,17.14,9.80
66277,0.00,0.00,0.00,0.00,712,14.24,7,27,0.80,1294,14.37,28544,50.0,0.6335,3.33,2.6398,33.33,15.00,28,45.92,17.32,9.80
66382,0.00,0.00,0.00,0.00,712,14.40,7,27,0.80,1303,14.60,28544,50.0,0.6288,3.33,2.6372,33.33,15.00,28,45.84,17.23,9.80
66485,0.00,0.00,0.00,0.00,712,14.40,7,27,0.80,1291,15.13,33536,50.0,0.6360,3.33,2.6578,33.33,15.00,28,45.84,17.19,9.80
66590,0.00,0.00,0.00,0.00,712,14.56,7,27,0.80,1288,14.62,30400,50.0,0.6218,3.33,2.6580,33.33,15.00,28,46.08,17.17,9.80
66693,0.00,0.00,0.00,0.00,712,14.48,7,27,0.80,1286,14.60,30080,50.0,0.6502,3.33,2.6625,33.33,15.00,28,46.16,17.32,9.80
66799,0.00,0.00,0.00,0.00,712,14.40,7,27,0.80,1295,14.61,30272,50.0,0.6288,3.33,2.6660,33.33,15.00,28,46.24,17.39,9.80
66904,0.00,0.00,0.00,0.00,712,14.48,7,27,0.80,1283,14.62,30400,50.0,0.6335,3.33,2.6683,33.33,15.00,28,46.24,17.05,9.80
67009,0.00,0.00,0.00,0.00,712,14.48,7,27,0.80,1287,14.61,30080,50.0,0.6382,3.33,2.6725,33.33,15.00,28,46.32,17.19,9.80
67113,0.00,0.00,0.00,0.00,712,14.32,7,27,0.80,1288,14.58,30272,50.0,0.6312,3.33,2.6772,33.33,15.00,28,46.40,17.38,9.80
67217,0.00,0.00,0.00,0.00,712,14.40,7,27,0.80,1293,14.84,30400,50.0,0.6478,3.33,2.6765,33.33,15.00,28,46.32,17.36,9.80
67321,0.00,0.00,0.00,0.00,712,14.48,7,27,0.80,1290,14.61,30336,50.0,0.6335,3.33,2.6780,33.33,15.00,28,46.24,17.32,9.80
67425,0.00,0.00,0.00,0.00,712,14.40,7,27,0.80,1291,14.58,30016,50.0,0.6265,3.33,2.6787,33.33,15.00,28,46.16,17.20,9.80
67528,0.00,0.00,0.00,0.00,712,14.40,7,27,0.80,1294,14.60,30400,50.0,0.6312,3.33,2.6803,33.33,15.00,28,46.16,17.38,9.80
67633,0.00,0.00,0.00,0.00,712,14.40,7,27,0.80,1288,14.61,30016,50.0,0.6335,3.33,2.6790,33.33,15.00,28,46.24,17.28,9.80
67736,0.00,0.00,0.00,0.00,712,14.56,7,27,0.80,1289,14.59,29952,50.0,0.6218,3.33,2.6772,33.33,15.00,28,46.32,17.21,9.80
67841,0.00,0.00,0.00,0.00,712,14.48,7,27,0.80,1288,14.60,30272,50.0,0.6502,3.33,2.6785,33.33,15.00,28,46.32,17.24,9.80
67944,0.00,0.00,0.00,0.00,712,14.40,7,27,0.80,1283,15.16,30656,50.0,0.6288,3.33,2.6750,33.33,15.00,28,46.24,17.05,9.80
68049,0.00,0.00,0.00,0.00,712,14.56,7,27,0.80,1282,15.13,33600,50.0,0.6335,3.33,2.6735,33.33,15.00,28,46.16,17.11,9.80
68153,0.00,0.00,0.00,0.00,712,14.48,7,27,0.80,1286,14.60,30912,50.0,0.6502,3.33,2.6738,33.33,15.00,28,46.16,17.16,9.80
68256,0.00,0.00,0.00,0.00,712,14.40,7,27,0.80,1282,14.59,30336,50.0,0.6265,3.33,2.6705,33.33,15.00,28,46.08,17.04,9.80
68360,0.00,0.00,0.00,0.00,712,14.48,7,27,0.80,1284,14.36,29760,50.0,0.6335,3.33,2.6705,33.33,15.00,28,46.16,17.10,9.80
68465,0.00,0.00,0.00,0.00,712,14.48,7,27,0.80,1285,14.58,28416,50.0,0.6382,3.33,2.6683,33.33,15.00,28,46.08,17.15,9.80
68568,0.00,0.00,0.00,0.00,712,14.40,7,27,0.80,1286,15.17,33920,50.0,0.6218,3.33,2.6655,33.33,15.00,28,46.16,17.11,9.80
68673,0.00,0.00,0.00,0.00,712,14.56,7,27,0.80,1284,14.61,30080,50.0,0.6335,3.33,2.6680,33.33,15.00,28,46.16,17.21,9.80
68777,0.00,0.00,0.00,0.00,712,14.56,7,27,0.80,1288,14.59,29952,50.0,0.6312,3.33,2.6673,33.33,15.00,28,46.16,17.19,9.80
68882,0.00,0.00,0.00,0.00,712,14.32,7,27,0.80,1277,14.62,30400,50.0,0.6265,3.33,2.6665,33.33,15.00,28,46.16,17.09,9.80
68985,0.00,0.00,0.00,0.00,712,14.56,7,27,0.80,1271,14.60,30080,50.0,0.6312,3.33,2.6658,33.33,15.00,28,46.32,16.99,9.80
69089,0.00,0.00,0.00,0.00,712,14.48,7,27,0.80,1270,14.60,29952,50.0,0.6408,3.33,2.6715,33.33,15.00,28,46.32,17.01,9.80
69192,0.00,0.00,0.00,0.00,712,14.40,7,27,0.80,1266,14.60,30400,50.0,0.6360,3.33,2.6745,33.33,15.00,28,46.48,16.92,9.80
69297,0.00,0.00,0.00,0.00,712,14.48,7,27,0.80,1262,14.61,30080,50.0,0.6288,3.33,2.6728,33.33,15.00,28,46.56,16.94,9.80
69402,0.00,0.00,0.00,0.00,712,14.48,7,27,0.81,1275,14.61,31808,50.0,0.6550,3.33,2.6797,33.33,15.00,28,46.64,17.20,9.80
69507,0.00,0.00,0.00,0.00,712,14.40,7,27,0.81,1286,14.59,30208,50.0,0.6288,3.33,2.6863,33.33,15.00,28,46.48,17.38,9.80
69611,0.00,0.00,0.00,0.00,712,14.56,7,27,0.81,1291,15.14,30144,50.0,0.6360,3.33,2.6845,33.33,15.00,28,46.40,17.25,9.80
69715,0.00,0.00,0.00,0.00,712,14.48,7,27,0.81,1283,15.14,33536,50.0,0.6550,3.33,2.6835,33.33,15.00,28,46.40,17.13,9.80
69818,0.00,0.00,0.00,0.00,712,14.40,7,27,0.81,1281,15.13,33536,50.0,0.6312,3.33,2.6837,33.33,15.00,28,46.32,17.30,9.80
69922,0.00,0.00,0.00,0.00,712,14.56,7,27,0.80,1280,15.14,33664,50.0,0.6288,3.33,2.6795,33.33,15.00,28,46.16,17.12,9.80
70027,0.00,0.00,0.00,0.00,712,14.56,7,27,0.80,1291,15.15,33600,50.0,0.6360,3.33,2.6797,33.33,15.00,28,46.24,17.21,9.80
70132,0.00,0.00,0.00,0.00,712,14.40,7,27,0.80,1282,15.13,33984,50.0,0.6312,3.33,2.6772,33.33,15.00,28,46.08,17.04,9.80
70235,0.00,0.00,0.00,0.00,712,14.48,7,27,0.80,1292,15.14,33728,50.0,0.6240,3.33,2.6765,33.33,15.00,28,46.16,17.35,9.80
70339,0.00,0.00,0.00,0.00,712,14.48,7,27,0.80,1288,15.16,33600,50.0,0.6360,3.33,2.6720,33.33,15.00,28,46.16,17.18,9.80
70444,0.00,0.00,0.00,0.00,712,14.40,7,27,0.80,1290,14.93,33280,50.0,0.6335,3.33,2.6673,33.33,15.00,28,46.16,17.16,9.80
70547,0.00,0.00,0.00,0.00,712,14.48,7,27,0.80,1292,14.88,32192,50.0,0.6312,3.33,2.6655,33.33,15.00,28,46.08,17.20,9.80
70651,0.00,0.00,0.00,0.00,712,14.48,7,27,0.80,1291,15.15,33536,50.0,0.6408,3.33,2.6667,33.33,15.00,28,46.08,17.32,9.80
70755,0.00,0.00,0.00,0.00,712,14.24,7,27,0.80,1287,15.13,33600,50.0,0.6240,3.33,2.6658,33.33,15.00,28,46.08,17.33,9.80
70859,0.00,0.00,0.00,0.00,712,14.40,7,27,0.80,1290,15.12,33984,50.0,0.6478,3.33,2.6655,33.33,15.00,28,46.00,17.16,9.80
70963,0.00,0.00,0.00,0.00,712,14.48,7,27,0.80,1290,15.16,33664,50.0,0.6335,3.33,2.6635,33.33,15.00,28,46.16,17.01,9.80
71067,0.00,0.00,0.00,0.00,712,14.24,7,27,0.80,1275,14.60,33600,50.0,0.6360,3.33,2.6640,33.33,15.00,28,46.16,17.13,9.80
71171,0.00,0.00,0.00,0.00,712,14.48,7,27,0.80,1274,14.58,30272,50.0,0.6382,3.33,2.6665,33.33,15.00,28,46.32,17.05,9.80
71275,0.00,0.00,0.00,0.00,712,14.48,7,27,0.80,1269,14.62,30080,50.0,0.6382,3.33,2.6677,33.33,15.00,28,46.40,17.07,9.80
71378,0.00,0.00,0.00,0.00,712,14.40,7,27,0.80,1270,14.60,30016,50.0,0.6312,3.33,2.6680,33.33,15.00,28,46.48,16.97,9.80
71483,0.00,0.00,0.00,0.00,712,14.48,7,27,0.80,1266,14.82,30400,50.0,0.6192,3.33,2.6753,33.33,15.00,28,46.64,17.05,9.80
71586,0.00,0.00,0.00,0.00,712,14.48,7,27,0.81,1273,14.62,30208,50.0,0.6312,3.33,2.6820,33.33,15.00,28,46.72,17.17,9.80
71691,0.00,0.00,0.00,0.00,712,14.40,7,27,0.81,1275,14.61,30080,50.0,0.6240,3.33,2.6880,33.33,15.00,28,46.64,17.34,9.80
71794,0.00,0.00,0.00,0.00,712,14.48,7,27,0.81,1289,14.57,29952,50.0,0.6312,3.33,2.6855,33.33,15.00,28,46.48,17.29,9.80
71899,0.00,0.00,0.00,0.00,712,14.48,7,27,0.81,1288,15.15,32128,50.0,0.6312,3.33,2.6863,33.33,15.00,28,46.40,17.19,9.80
72002,0.00,0.00,0.00,0.00,712,14.40,7,27,0.80,1284,15.13,33536,50.0,0.6408,3.33,2.6837,33.33,15.00,28,46.32,17.20,9.80
72107,0.00,0.00,0.00,0.00,712,14.48,7,27,0.80,1284,15.59,36480,50.0,0.6288,3.33,2.6772,33.33,15.00,28,46.24,17.22,9.80
72210,0.00,0.00,0.00,0.00,712,14.48,7,27,0.80,1280,15.14,33792,50.0,0.6288,3.33,2.6750,33.33,15.00,28,46.16,17.21,9.80
72315,0.00,0.00,0.00,0.00,712,14.32,7,27,0.80,1289,15.14,33600,50.0,0.6382,3.33,2.6743,33.33,15.00,28,46.24,17.29,9.80
72418,0.00,0.00,0.00,0.00,712,14.48,7,27,0.80,1284,14.59,30144,50.0,0.6288,3.33,2.6717,33.33,15.00,28,46.16,17.07,9.80
72522,0.00,0.00,0.00,0.00,712,14.56,7,27,0.80,1282,15.10,33600,50.0,0.6335,3.33,2.6732,33.33,15.00,28,46.16,17.16,9.80
72626,0.00,0.00,0.00,0.00,712,14.40,7,27,0.80,1277,14.84,32640,50.0,0.6382,3.33,2.6715,33.33,15.00,28,46.24,17.09,9.80
72730,0.00,0.00,0.00,0.00,712,14.56,7,28,0.80,1288,14.61,28480,50.0,0.6288,3.33,2.6703,33.33,15.00,28,46.24,17.28,9.80
72834,0.00,0.00,0.00,0.00,712,14.48,7,28,0.80,1286,14.60,30272,50.0,0.6335,3.33,2.6700,33.33,15.00,28,46.16,17.06,9.80
72937,0.00,0.00,0.00,0.00,712,14.40,7,28,0.80,1276,15.12,30400,50.0,0.6382,3.33,2.6700,33.33,15.00,28,46.08,16.93,9.80
73042,0.00,0.00,0.00,0.00,712,14.48,7,28,0.80,1277,15.15,33344,50.0,0.6288,3.33,2.6670,33.33,15.00,28,46.24,16.95,9.80
73146,0.00,0.00,0.00,0.00,712,14.48,7,28,0.80,1276,15.13,33536,50.0,0.6335,3.33,2.6715,33.33,15.00,28,46.32,17.29,9.80
73250,0.00,0.00,0.00,0.00,712,14.40,7,28,0.80,1285,14.61,33728,50.0,0.6240,3.33,2.6738,33.33,15.00,28,46.32,17.37,9.80
73353,0.00,0.00,0.00,0.00,712,14.48,7,28,0.80,1283,15.15,30080,50.0,0.6335,3.33,2.6715,33.33,15.00,28,46.16,17.04,9.80
73458,0.00,0.00,0.00,0.00,712,14.48,7,28,0.80,1291,14.59,33728,50.0,0.6312,3.33,2.6717,33.33,15.00,28,46.16,17.21,9.80
73561,0.00,0.00,0.00,0.00,712,14.32,7,28,0.80,1278,14.79,30400,50.0,0.6382,3.33,2.6685,33.33,15.00,28,46.16,17.12,9.80
73665,0.00,0.00,0.00,0.00,712,14.48,7,28,0.80,1285,15.39,31680,50.0,0.6288,3.33,2.6663,33.33,15.00,28,46.16,17.22,9.80
73769,0.00,0.00,0.00,0.00,712,14.56,7,28,0.80,1284,14.60,35008,50.0,0.6335,3.33,2.6685,33.33,15.00,28,46.16,17.09,9.80
73873,0.00,0.00,0.00,0.00,712,14.32,7,28,0.80,1274,15.12,32064,50.0,0.6265,3.33,2.6700,33.33,15.00,28,46.24,17.04,9.80
73977,0.00,0.00,0.00,0.00,712,14.56,7,28,0.80,1284,14.62,30784,50.0,0.6312,3.33,2.6688,33.33,15.00,28,46.24,17.07,9.80
74081,0.00,0.00,0.00,0.00,712,14.48,7,28,0.80,1280,14.60,30080,50.0,0.6335,3.33,2.6705,33.33,15.00,28,46.24,17.20,9.80
74185,0.00,0.00,0.00,0.00,712,14.40,7,28,0.80,1281,14.59,30208,50.0,0.6240,3.33,2.6713,33.33,15.00,28,46.24,17.16,9.80
74289,0.00,0.00,0.00,0.00,712,14.48,7,28,0.80,1285,14.61,30400,50.0,0.6312,3.33,2.6698,33.33,15.00,28,46.32,17.12,9.80
74393,0.00,0.00,0.00,0.00,712,14.48,7,28,0.80,1281,14.62,30144,50.0,0.6360,3.33,2.6703,33.33,15.00,28,46.24,17.12,9.80
74498,0.00,0.00,0.00,0.00,712,14.32,7,28,0.80,1282,15.14,33728,50.0,0.6288,3.33,2.6698,33.33,15.00,28,46.32,17.17,9.80
74602,0.00,0.00,0.00,0.00,712,14.56,7,28,0.80,1285,14.99,33728,50.0,0.6312,3.33,2.6663,33.33,15.00,28,46.24,17.09,9.80
74707,0.00,0.00,0.00,0.00,712,14.48,7,28,0.80,1288,14.36,29696,50.0,0.6360,3.33,2.6692,33.33,15.00,28,46.24,17.23,9.80
74812,0.00,0.00,0.00,0.00,712,14.24,7,28,0.80,1282,14.83,28608,50.0,0.6382,3.33,2.6675,33.33,15.00,28,46.24,17.06,9.80
74916,0.00,0.00,0.00,0.00,712,14.40,7,28,0.80,1289,14.63,33728,50.0,0.6550,3.33,2.6677,33.33,15.00,28,46.08,17.15,9.80
75021,0.00,0.00,0.00,0.00,712,14.48,7,28,0.80,1295,14.61,30016,50.0,0.6382,3.33,2.6680,33.33,15.00,28,46.16,17.39,9.80
75126,0.00,0.00,0.00,0.00,712,14.48,7,28,0.80,1296,15.12,30016,50.0,0.6335,3.33,2.6630,33.33,15.00,28,46.08,17.20,9.80
75229,0.00,0.00,0.00,0.00,712,14.40,7,28,0.80,1290,14.61,33792,50.0,0.6312,3.33,2.6612,33.33,15.00,28,45.92,17.14,9.80
75334,0.00,0.00,0.00,0.00,712,14.40,7,28,0.80,1288,15.16,30080,50.0,0.6360,3.33,2.6558,33.33,15.00,28,45.76,17.14,9.80
75438,0.00,0.00,0.00,0.00,712,14.48,7,28,0.80,1293,14.58,33408,50.0,0.6240,3.33,2.6490,33.33,15.00,28,45.76,17.06,9.80
75542,0.00,0.00,0.00,0.00,712,14.48,7,28,0.79,1286,14.60,30208,50.0,0.6502,3.33,2.6430,33.33,15.00,28,45.68,16.89,9.80
75647,0.00,0.00,0.00,0.00,712,14.40,7,28,0.79,1279,14.62,30016,50.0,0.6288,3.33,2.6183,33.33,15.00,28,45.68,16.84,9.80
75750,0.00,0.00,0.00,0.00,712,14.48,7,28,0.79,1281,14.82,31488,50.0,0.6408,3.33,2.6193,33.33,15.00,28,45.76,16.87,9.80
75854,0.00,0.00,0.00,0.00,712,14.56,7,28,0.79,1278,14.60,30272,50.0,0.6478,3.33,2.6395,33.33,15.00,28,45.84,17.05,9.80
75958,0.00,0.00,0.00,0.00,712,14.40,7,28,0.79,1278,14.62,30336,50.0,0.6335,3.33,2.6418,33.33,15.00,28,45.92,16.95,9.80
76062,0.00,0.00,0.00,0.00,712,14.48,7,28,0.79,1277,14.60,29760,50.0,0.6312,3.33,2.6430,33.33,15.00,28,45.92,16.86,9.80
76166,0.00,0.00,0.00,0.00,712,14.48,7,28,0.80,1274,14.60,30272,50.0,0.6335,3.33,2.6442,33.33,15.00,28,46.08,16.84,9.80
76269,0.00,0.00,0.00,0.00,712,14.40,7,28,0.80,1272,14.61,30400,50.0,0.6335,3.33,2.6458,33.33,15.00,28,46.00,16.87,9.80
76374,0.00,0.00,0.00,0.00,712,14.48,7,28,0.80,1276,14.61,30144,50.0,0.6312,3.33,2.6448,33.33,15.00,28,46.16,17.05,9.80
76479,0.00,0.00,0.00,0.00,712,14.48,7,28,0.80,1281,14.79,30272,50.0,0.6550,3.33,2.6463,33.33,15.00,28,45.92,16.95,9.80
76583,0.00,0.00,0.00,0.00,712,14.40,7,28,0.80,1275,15.15,33984,50.0,0.6240,3.33,2.6488,33.33,15.00,28,45.92,16.92,9.80
76688,0.00,0.00,0.00,0.00,712,14.56,7,28,0.80,1275,14.66,33600,50.0,0.6408,3.33,2.6490,33.33,15.00,28,46.00,16.96,9.80
76791,0.00,0.00,0.00,0.00,712,14.40,7,28,0.80,1280,15.09,30016,50.0,0.6478,3.33,2.6460,33.33,15.00,28,45.92,17.02,9.80
76896,0.00,0.00,0.00,0.00,712,14.48,7,28,0.80,1283,14.89,32128,50.0,0.6335,3.33,2.6475,33.33,15.00,28,46.08,17.05,9.80
76999,0.00,0.00,0.00,0.00,712,14.48,7,28,0.80,1285,15.15,32000,50.0,0.6265,3.33,2.6478,33.33,15.00,28,45.84,16.88,9.80
77104,0.00,0.00,0.00,0.00,712,14.48,7,28,0.80,1280,14.61,33600,50.0,0.6408,3.33,2.6465,33.33,15.00,28,45.92,16.96,9.80
77207,0.00,0.00,0.00,0.00,712,14.40,7,28,0.80,1279,14.59,30208,50.0,0.6335,3.33,2.6470,33.33,15.00,28,45.84,16.97,9.80
